Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;CUE;subcue;Número;Anexo;Número_Anexo;Escuela;Departamento;Localidad;zona;AMBITO;Regional
Primario;Primario;Pública;37 - Primario;523;5001246;00;1618;0;1618-0;GRAL MANUEL NICOLÁS SAVIO;MALARGÜE;MALARGÜE;80%;Urbano;SUR
Primario;Primario;Pública;29 - Primario;524;5000660;0;1619;0;1619-0;LIB. GRAL. JOSÉ DE SAN MARTÍN;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;SUR
Primario;Primario;Pública;10 - Primario;525;5001154;0;1620;0;1620-0;CORONEL PEDRO REGALADO DE LA PLAZA;GODOY CRUZ;LAS TORTUGAS;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;29 - Primario;526;5001228;00;1621;0;1621-0;GRAL JULIO A ROCA;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;SUR
Primario;Primario;Pública;29 - Primario;526;5001228;0;1621;0;1621-0;GRAL JULIO A ROCA;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;SUR
Primario;Primario;Pública;10 - Primario;527;5001152;0;1622;0;1622-0;PADRE PEDRO ARCE;GODOY CRUZ;LAS TORTUGAS;80%;Urbano marginal;CENTRO
Primario;Primario;Pública;12 - Primario;528;5001178;0;1623;0;1623-0;MANUEL PACÍFICO ANTEQUEDA;GODOY CRUZ;VILLA HIPODROMO;10%;Urbano;CENTRO
Primario;Primario;Pública;10 - Primario;529;5000602;0;1624;0;1624-0;FRAY LUIS BELTRÁN;GODOY CRUZ;SAN FRANCISCO DEL MONTE;40%;Urbano;CENTRO
Primario;Primario;Pública;13 - Primario;531;5000902;0;1626;0;1626-0;GILBERTO SUAREZ LAGO;MAIPÚ;LUZURIAGA;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;12 - Primario;533;5000588;0;1628;0;1628-0;LEONARDO DA VINCI;GODOY CRUZ;GODOY CRUZ;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;10 - Primario;534;5000584;0;1629;0;1629-0;CARLOS PELLEGRINI;GODOY CRUZ;LAS TORTUGAS;80%;Urbano marginal;CENTRO
Primario;Primario;Pública;10 - Primario;535;5001151;0;1630;0;1630-0;FERNANDO FADER;GODOY CRUZ;LAS TORTUGAS;80%;Urbano marginal;CENTRO
Primario;Primario;Pública;15 - Primario;536;5000574;0;1631;0;1631-0;PROVINCIA DE LA PAMPA;MAIPÚ;COQUIMBITO;80%;Marginal;CENTRO
Primario;Primario;Pública;47 - Primario;537;5000371;00;1632;0;1632-0;MAESTRO ALBERTO DERANI;TUNUYÁN;TUNUYÁN;80%;Urbano marginal;CENTRO-SUR
Primario;Primario;Pública;09 - Primario;538;5000806;0;1633;0;1633-0;CAPITÁN DE FRAGATA PEDRO E. GIACHINO;GUAYMALLÉN;VILLA NUEVA;10%;Marginal;NORTE
Primario;Primario;Pública;17 - Primario;539;5000207;0;1634;0;1634-0;ISLA SOLEDAD;LUJÁN DE CUYO;ANCHORIS;110%;Rural;CENTRO
Primario;Primario;Pública;10 - Primario;540;5000601;0;1635;0;1635-0;DR. RODOLFO COROMINAS SEGURA;GODOY CRUZ;LAS TORTUGAS;40%;Urbano;CENTRO
Primario;Primario;Pública;38 - Primario;541;5000154;00;1636;0;1636-0;DR. LEOPOLDO SUÁREZ;LAS HERAS;EL PLUMERILLO;60%;Urbano marginal;NORTE
Primario;Primario;Pública;24 - Primario;542;5000558;0;1637;0;1637-0;ESCULTOR JUAN MANUEL FERRARI;SAN MARTÍN;MONTECASEROS;110%;Rural;ESTE
Primario;Primario;Pública;07 - Primario;543;5000259;0;1639;0;1639-0;UNIDAD LATINOAMERICANA;GUAYMALLÉN;CAPILLA DEL ROSARIO;60%;Urbano marginal;NORTE
Primario;Primario;Pública;11 - Primario;544;5000613;0;1640;0;1640-0;REYES CATOLICOS;GODOY CRUZ;GOBERNADOR BENEGAS;10%;Urbano;CENTRO
Primario;Primario;Pública;12 - Primario;545;5001175;0;1641;0;1641-0;JUAN DE CORIA BOHORQUEZ;GODOY CRUZ;GOBERNADOR BENEGAS;40%;Urbano;CENTRO
Primario;Primario;Pública;17 - Primario;546;5000205;0;1642;0;1642-0;EL REMANSO;LUJÁN DE CUYO;EL CARRIZAL;110%;Rural;CENTRO
Primario;Primario;Pública;53 - Primario;548;5000225;00;1645;0;1645-0;DEMOCRACIA;MAIPÚ;GENERAL GUTIÉRREZ;60%;Marginal;CENTRO
Primario;Primario;Pública;56 - Primario;549;5001025;00;1646;0;1646-0;PROFESOR DIONISIO CHACA;TUPUNGATO;TUPUNGATO;60%;Urbano;CENTRO-SUR
Primario;Primario;Pública;23 - Primario;550;5001117;0;1648;0;1648-0;DR. SEGUNDO LLAVER;SAN MARTÍN;PALMIRA;80%;Urbano marginal;ESTE
Primario;Primario;Pública;03 - Primario;552;5000182;0;1650;0;1650-0;LEY 1420;LAS HERAS;PANQUEHUA;60%;Urbano marginal;NORTE
Primario;Primario;Pública;44 - Primario;553;5000976;00;1651;0;1651-0;MAESTRA MARÍA SOTTILE;SANTA ROSA;SANTA ROSA;110%;Rural;ESTE
Primario;Primario;Pública;38 - Primario;554;5000230;00;1652;0;1652-0;JULIO QUINTANILLA;LAS HERAS;EL RESGUARDO;60%;Urbano marginal;NORTE
Primario;Primario;Pública;24 - Primario;555;5000546;0;1653;0;1653-0;OTILIA PALMIERI DE CAHIZA;SAN MARTÍN;SAN MARTÍN;80%;Marginal;ESTE
Primario;Primario;Pública;57 - Primario;556;5000197;00;1654;0;1654-0;PRESIDENTE ARTURO ILLIA;GUAYMALLÉN;GENERAL BELGRANO;60%;Urbano marginal;NORTE
Primario;Primario;Pública;09 - Primario;557;5000817;0;1656;0;1656-0;MARTINA CHAPANAY;GUAYMALLÉN;VILLA NUEVA;10%;Urbano;NORTE
Primario;Primario;Pública;38 - Primario;558;5000234;00;1657;0;1657-0;INDIA MAGDALENA;LAS HERAS;EL RESGUARDO;60%;Urbano marginal;NORTE
Primario;Primario;Pública;12 - Primario;559;5000578;0;1658;0;1658-0;TROPERO SOSA;GODOY CRUZ;LAS TORTUGAS;80%;Marginal;CENTRO
Primario;Primario;Pública;05 - Primario;560;5000434;0;1661;0;1661-0;PRESIDENTE JUAN DOMINGO PERÓN;LAVALLE;VILLA TULUMAYA (CIUDAD);80%;Urbano marginal;NORTE
Primario;Primario;Pública;15 - Primario;561;5000575;0;1662;0;1662-0;DR. CARLOS M. BIEDMA;MAIPÚ;COQUIMBITO;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;21 - Primario;562;5000949;0;1663;0;1663-0;DOCENTES JUBILADOS DEL ESTE;JUNIN;JUNIN;80%;Urbano marginal;ESTE
Primario;Primario;Pública;38 - Primario;563;5000178;00;1664;0;1664-0;CRUZADA LIBERTADORA;LAS HERAS;EL PLUMERILLO;60%;Marginal;NORTE
Primario;Primario;Pública;57 - Primario;564;5000820;00;1665;0;1665-0;PADRE JUAN PASTOR;GUAYMALLÉN;LAS CAÑAS;10%;Urbano marginal;NORTE
Primario;Primario;Pública;10 - Primario;565;5000621;0;1666;0;1666-0;BATALLA DEL PILAR;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;CENTRO
Primario;Primario;Pública;07 - Primario;566;5000928;0;1667;0;1667-0;TIERRA DE HUARPES;GUAYMALLÉN;BUENA NUEVA;80%;Urbano marginal;NORTE
Primario;Primario;Pública;37 - Primario;567;5001251;00;1668;0;1668-0;MAESTRO LUIS EMILIO LEON;MALARGÜE;MALARGÜE;80%;Urbano;SUR
Primario;Primario;Pública;10 - Primario;568;5000583;0;1669;0;1669-0;AQUILES WILSON MAZZIOTTI;GODOY CRUZ;LAS TORTUGAS;80%;Urbano marginal;CENTRO
Primario;Primario;Pública;16 - Primario;569;5000263;0;1670;0;1670-0;Ramón Fernández Lettry;LUJÁN DE CUYO;CARRODILLA;80%;Urbano marginal;CENTRO
Primario;Primario;Pública;16 - Primario;570;5000264;0;1671;0;1671-0;DR. OSCAR IGNACIO AGÜERO;LUJÁN DE CUYO;CARRODILLA;40%;Urbano marginal;CENTRO
Primario;Primario;Pública;12 - Primario;571;5000580;0;1672;0;1672-0;RENATO DELLA SANTA;GODOY CRUZ;LAS TORTUGAS;80%;Urbano marginal;CENTRO
Primario;Primario;Pública;23 - Primario;572;5000514;0;1673;0;1673-0;MAESTRO DOMINGO GUEVARA;SAN MARTÍN;PALMIRA;80%;Urbano marginal;ESTE
Primario;Primario;Pública;11 - Primario;573;5000624;0;1674;0;1674-0;PROF. GERÓNIMO SOSA;GODOY CRUZ;PTE. SARMIENTO;80%;Marginal;CENTRO
Primario;Primario;Pública;11 - Primario;574;5001168;0;1675;0;1675-0;SAN FRANCISCO DE ASIS;GODOY CRUZ;PTE. SARMIENTO;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;04 - Primario;575;5000168;0;1676;0;1676-0;MAESTRO ARTURO PRÓSPERO YACIOFANO;LAS HERAS;EL ALGARROBAL;80%;Urbano marginal;NORTE
Primario;Primario;Pública;04 - Primario;576;5000148;0;1677;0;1677-0;CRISTO DE LA FRONTERA;LAS HERAS;EL ZAPALLAR;60%;Urbano marginal;NORTE
Primario;Primario;Pública;39 - Primario;577;5000282;00;1678;0;1678-0;AGUA DE LAS AVISPAS;LUJÁN DE CUYO;CACHEUTA;110%;Rural;CENTRO
Primario;Primario;Pública;46 - Primario;578;5001116;00;1679;0;1679-0;MAESTRO ALFONSO GARCÍA LEPEZ;SAN MARTÍN;SAN MARTÍN;60%;Urbano marginal;ESTE
Primario;Primario;Pública;13 - Primario;579;5001142;0;1680;0;1680-0;CELINA RAMONA ÁLVAREZ;MAIPÚ;MAIPÚ;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;37 - Primario;580;5001252;00;1681;0;1681-0;JOSÉ RANCO;MALARGÜE;MALARGÜE;80%;Urbano marginal;SUR
Primario;Primario;Pública;38 - Primario;581;5000852;00;1682;0;1682-0;HÉROES DE MALVINAS;LAS HERAS;EL PLUMERILLO;60%;Urbano marginal;NORTE
Primario;Primario;Pública;03 - Primario;582;5000229;0;1683;0;1683-0;CONRADO GONZÁLEZ FELTRUP;LAS HERAS;EL CHALLAO;40%;Urbano marginal;NORTE
Primario;Primario;Pública;41 - Primario;583;5000705;00;1684;0;1684-0;MTRO. SATURNINO SOSA;SAN CARLOS;LA CONSULTA;80%;Urbano;CENTRO-SUR
Primario;Primario;Pública;45 - Primario;584;5000807;00;1686;0;1686-0;PASCUAL LAURIENTE;GUAYMALLÉN;RODEO DE LA CRUZ;80%;Urbano marginal;NORTE
Primario;Primario;Pública;35 - Primario;585;5001231;00;1687;0;1687-0;PIONEROS ALVEARENSES;GRAL. ALVEAR;GENERAL ALVEAR;40%;Urbano;SUR
Primario;Primario;Pública;11 - Primario;586;5001170;0;1688;0;1688-0;CERRO ACONCAGUA;GODOY CRUZ;GOBERNADOR BENEGAS;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;52 - Primario;587;5001218;00;1689;0;1689-0;FRANCISCO PEÑASCO AURA;SAN RAFAEL;SAN RAFAEL - CIUDAD;80%;Urbano marginal;SUR
Primario;Primario;Pública;27 - Primario;588;5000520;0;1690;0;1690-0;MAESTRO ALFONSO DOÑA DEL RÍO;RIVADAVIA;RIVADAVIA;60%;Urbano marginal;ESTE
Primario;Primario;Pública;10 - Primario;589;5000579;0;1691;0;1691-0;RAUL SCALABRINI ORTIZ;GODOY CRUZ;LAS TORTUGAS;80%;Urbano marginal;CENTRO
Primario;Primario;Pública;16 - Primario;590;5000284;0;1692;0;1692-0;VÍCTOR DELHEZ;LUJÁN DE CUYO;MAYOR DRUMMOND;40%;Urbano marginal;CENTRO
Primario;Primario;Pública;23 - Primario;591;5000544;0;1693;0;1693-0;MAESTRA ROSA RETA DE HENDLER;SAN MARTÍN;SAN MARTÍN;80%;Urbano marginal;ESTE
Primario;Primario;Pública;57 - Primario;592;5000127;00;1694;0;1694-0;BERNARDO RAZQUIN;GUAYMALLÉN;SAN FRANCISCO DEL MONTE;60%;Urbano marginal;NORTE
Primario;Primario;Pública;21 - Primario;593;5000947;0;1695;0;1695-0;ROSA GARCÍA DE BLANCO;JUNIN;JUNIN;80%;Urbano marginal;ESTE
Primario;Primario;Pública;46 - Primario;594;5000545;00;1697;0;1697-0;MTRA G. MATHUS DE CARRA;SAN MARTÍN;SAN MARTÍN;60%;Urbano marginal;ESTE
Primario;Primario;Pública;11 - Primario;595;5000604;0;1698;0;1698-0;PROVINCIA DE MENDOZA;GODOY CRUZ;PTE. SARMIENTO;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;28 - Primario;596;5000310;0;1701;0;1701-0;LADISLAO NAVARRO;LA PAZ;VILLA NUEVA DE LA PAZ;80%;Urbano marginal;ESTE
Primario;Primario;Pública;55 - Primario;597;5000662;00;1702;0;1702-0;MANOS SOLIDARIAS;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano marginal;SUR
Primario;Primario;Pública;19 - Primario;598;5000718;0;1703;0;1703-0;EMILIO MANSO;SAN CARLOS;EUGENIO BUSTOS;80%;Urbano marginal;CENTRO-SUR
Primario;Primario;Pública;55 - Primario;599;5000657;00;1706;0;1706-0;FERNANDO LUIS ABBONA;SAN RAFAEL;CIUDAD;80%;Urbano marginal;SUR
Primario;Primario;Pública;57 - Primario;600;5000195;00;1707;0;1707-0;EDUCADOR BENITO EMILIANO PEREZ;GUAYMALLÉN;GENERAL BELGRANO;60%;Urbano marginal;NORTE
Primario;Primario;Pública;38 - Primario;601;5000236;00;1708;0;1708-0;DR. JUAN RAMÓN GUEVARA;LAS HERAS;EL PLUMERILLO;80%;Urbano marginal;NORTE
Primario;Primario;Pública;45 - Primario;602;5000075;00;1709;0;1709-0;CORDÓN DEL PLATA;GUAYMALLÉN;RODEO DE LA CRUZ;60%;Urbano marginal;NORTE
Primario;Primario;Pública;13 - Primario;603;5000916;0;1710;0;1710-0;DOLORES GUEVARA DE GUEVARA;MAIPÚ;MAIPÚ;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;52 - Primario;604;5001230;0;1711;0;1711-0;MTRA.SECUNDINA V. QUIROGA DE CALDERON;SAN RAFAEL;CUADRO NACIONAL;80%;Urbano marginal;SUR
Primario;Primario;Pública;11 - Primario;605;5001318;0;1712;0;1712-0;MAESTRO JESÚS DE NAZARET;GODOY CRUZ;PTE. SARMIENTO;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;07 - Primario;606;5001337;0;1713;0;1713-0;UNICEF ARGENTINA;GUAYMALLÉN;CAPILLA DEL ROSARIO;60%;Urbano marginal;NORTE
Primario;Primario;Pública;07 - Primario;606;5001337;0;1713;0;1713-0;UNICEF ARGENTINA;GUAYMALLÉN;CAPILLA DEL ROSARIO;60%;Urbano marginal;NORTE
Primario;Primario;Pública;11 - Primario;607;5001319;0;1714;0;1714-0;CIUDAD DE BRASILIA;GODOY CRUZ;PTE. SARMIENTO;80%;Urbano marginal;CENTRO
Primario;Primario;Pública;39 - Primario;608;5000272;00;1715;0;1715-0;DR. RENÉ FAVALORO;LUJÁN DE CUYO;PERDRIEL;60%;Rural;CENTRO
Primario;Primario;Pública;23 - Primario;609;5001360;0;1716;0;1716-0;PROF.IRMA GLADYS ORTEGA;SAN MARTÍN;PALMIRA;80%;Urbano marginal;ESTE
Primario;Primario;Pública;24 - Primario;610;5001361;0;1717;0;1717-0;ITALO A. ACERBIS;SAN MARTÍN;SAN MARTÍN;80%;Urbano marginal;ESTE
Primario;Primario;Pública;37 - Primario;611;5001342;00;1718;0;1718-0;ESCUELA N° 1-718 PROFESOR BUSTOS DAVILA;MALARGÜE;MALARGÜE;80%;Urbano marginal;SUR
Primario;Primario;Pública;58 - Primario;612;5001336;00;1719;0;1719-0;YOLANDA EMA PEZZUTTI DE CORSINO;GUAYMALLÉN;COLONIA MOLINA;80%;Rural marginal;NORTE
Primario;Primario;Pública;38 - Primario;613;5000163;00;1720;0;1720-0;CRUCERO ARA GRAL.BELGRANO;LAS HERAS;EL RESGUARDO;80%;Urbano marginal;NORTE
Primario;Primario;Pública;50 - Primario;614;5001394;00;1722;0;1722-0;LA FUNDICIÓN;LAS HERAS;USPALLATA;110%;Rural;NORTE
Primario;Primario;Pública;13 - Primario;615;5001781;0;1723;0;1723-0;MAESTRA ÉLIDA RUBIO DE BERDASCO;MAIPÚ;LUZURIAGA;10%;Urbano;CENTRO
Primario;Primario;Pública;30 - Primario;616;5001780;00;1724;0;1724-0;SAN RAFAEL ARCANGEL;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;SUR
Primario;Primario;Pública;57 - Primario;617;5001779;00;1725;0;1725-0;PADRE JOSE ANDRÉS MANZANO;GUAYMALLÉN;SAN FRANCISCO DEL MONTE;10%;Urbano;NORTE
Primario;Primario;Pública;17 - Primario;618;5001831;0;1726;0;1726-0;ESTACIÓN JOSÉ FRANCISCO UGARTECHE;LUJÁN DE CUYO;UGARTECHE;80%;Rural;CENTRO
Primario;Primario;Pública;35 - Primario;619;5001801;00;1727;0;1727-0;RÍOS MENDOCINOS;GRAL. ALVEAR;GENERAL ALVEAR;40%;Urbano;SUR
Primario;Primario;Pública;08 - Primario;620;5001802;0;1728;0;1728-0; DR. JUAN PEREZ LARRAÑAGA;GUAYMALLÉN;BERMEJO;80%;Urbano marginal;NORTE
Primario;Primario;Pública;03 - Primario;621;5001803;0;1729;0;1729-0;JULIO LE PARC;LAS HERAS;PANQUEHUA;60%;Marginal;NORTE
Primario;Primario;Pública;27 - Primario;622;5002073;0;1732;0;1732-0;Angélica Margarita Comeglio;RIVADAVIA;SANTA MARÍA DE ORO;80%;Rural marginal;ESTE
Primario;Primario;Pública;51 - Primario;623;5002177;00;1734;0;1734-0;ÁNGEL RIZZO;LAVALLE;LA ASUNCION;110%;Rural;NORTE
Primario;Primario;Pública;21 - Primario;624;5002178;0;1735;0;1735-0;EMMA NILDA MOLINA LACOURT;JUNIN;JUNIN;80%;Urbano;ESTE
Primario;Primario;Pública;51 - Primario;625;5002191;00;1736;0;1736-0;Palac Eyena Tamari;LAVALLE;SAN MIGUEL;110%;Rural;NORTE
Primario;Primario;Pública;51 - Primario;626;5002192;00;1737;0;1737-0;MÁXIMO ARIAS;LAVALLE;LAGUNA DEL ROSARIO;110%;Rural;NORTE
Primario;Primario;Pública;23 - Primario;627;5002247;0;1738;0;1738-0;MAESTRA RURAL ANA MARÍA CASTILLO;SAN MARTÍN;SAN MARTÍN;40%;Urbano;ESTE
Primario;Primario;Pública;46 - Primario;628;5002248;00;1739;0;1739-0;BICENTENARÍO DE GENERAL SAN MARTÍN;SAN MARTÍN;SAN MARTÍN;40%;Urbano marginal;ESTE
Primario;Primario;Pública;19 - Primario;629;5002276;0;1740;0;1740-0;FLOR MARÍA IRENE MARÍN de MAESTRI;SAN CARLOS;SAN CARLOS;80%;Urbano;CENTRO-SUR
Primario;Primario;Pública;53 - Primario;630;5002275;00;1741;0;1741-0;REVERENDO PADRE FRANCISCO MUHN;MAIPÚ;RODEO DEL MEDIO;80%;Rural marginal;CENTRO
Primario;Primario;Pública;54 - Primario;631;5002277;00;1742;0;1742-0;CARLOS DANILO BERDASCO;CAPITAL;CIUDAD;80%;Marginal;NORTE
Primario;Primario;Pública;53 - Primario;632;5002349;00;1743;0;1743-0;FELIPE PESCARA;MAIPÚ;RODEO DEL MEDIO;80%;Rural;CENTRO
Primario;Primario;Pública;14 - Primario;633;5002350;0;1744;0;1744-0;DR. PEDRO FELIPE VACAS;MAIPÚ;SAN ROQUE;60%;Urbano;CENTRO
Primario;Primario;Pública;58 - Primario;634;5002351;00;1745;0;1745-0;ESCULTOR ROBERTO ROSAS;GUAYMALLÉN;BERMEJO;60%;Urbano marginal;NORTE
Primario;Primario;Pública;05 - Primario;635;5002310;0;1746;0;1746-0;NÉLIDA SARA BASILOTTA;LAVALLE;VILLA TULUMAYA (CIUDAD);80%;Urbano marginal;NORTE
Primario;Primario;Pública;20 - Primario;636;5002434;0;1747;0;1747-0;MAESTRO OSCAR RAÚL CATTÁNEO;TUPUNGATO;TUPUNGATO;80%;Urbano;CENTRO-SUR
Primario;Primario;Pública;51 - Primario;637;5002573;00;1748;0;1748-0;S/NOMBRE;LAVALLE;LAGUNA DEL ROSARIO;110%;Rural;NORTE
Primario;Primario;Pública;53 - Primario;638;5002756;00;1750;0;1750-0;CORAZÓN DE JESÚS;MAIPÚ;GENERAL GUTIÉRREZ;80%;Urbano marginal;CENTRO
Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;989;5000034;0;4001;0;4001-0;JOSÉ VICENTE ZAPATA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;989;5000034;0;4001;0;4001-0;JOSÉ VICENTE ZAPATA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;990;5000747;0;4002;0;4002-0;FRAY LUIS BELTRÁN;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;991;5000904;0;4003;0;4003-0;EMILIO CIVIT;MAIPÚ;MAIPÚ;10%;Urbano;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;992;5001097;0;4004;0;4004-0;MERCEDES ÁLVAREZ DE SEGURA;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;993;5000511;0;4005;0;4005-0;JOSÉFA CAPDEVILA;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;994;5001059;0;4006;0;4006-0;PASCUAL IACCARINI;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;995;5000104;0;4007;0;4007-0;MIGUEL AMADO POUGET;GUAYMALLÉN;BERMEJO;60%;Rural marginal;-
Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;996;5000796;0;4008;0;4008-0;FRAY MAMERTO ESQUIÚ;CAPITAL;4º SECCION;10%;Urbano;-
Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;997;5000811;0;4009;0;4009-0;HERMINIA MORALES DE RAMPONI;GUAYMALLÉN;VILLA NUEVA;10%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;998;5001176;0;4010;0;4010-0;MARÍA ELENA CHAMPEAU;GODOY CRUZ;GOBERNADOR BENEGAS;10%;Urbano;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;999;5000763;0;4011;0;4011-0;CAPITÁN DANIEL F. MANZOTTI;LAS HERAS;LA CIENEGUITA;10%;Urbano;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1000;5000238;0;4012;0;4012-0;ING. RICARDO VIDELA;LUJÁN DE CUYO;LUJÁN;40%;Urbano;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1001;5000750;0;4013;0;4013-0;DR. BERNARDO A. HOUSSAY;CAPITAL;CIUDAD;10%;Urbano;-
Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1002;5001054;0;4014;0;4014-0;MAYOR JORGE GARCÍA;SAN RAFAEL;MONTE COMAN;110%;Rural;-
Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;1003;5001039;0;4015;0;4015-0;SEIZO HOSHI;SAN RAFAEL;REAL DEL PADRE;80%;Rural;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1004;5001128;0;4016;0;4016-0;ING. ANTONIO MARCELO ARBOIT;JUNIN;JUNIN;80%;Urbano;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;1005;5001086;0;4017;0;4017-0;BERNARDINO IZUEL;SAN RAFAEL;VILLA ATUEL;80%;Rural;-
Secundario Técnico;Secundario;Pública;05 - Secundario Técnico;1006;5001249;0;4018;0;4018-0;GRAL MANUEL NICOLÁS SAVIO;MALARGÜE;MALARGÜE;80%;Urbano;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1007;5000870;0;4019;0;4019-0;CAPITÁN JOSÉ D VÁZQUEZ;LAS HERAS;LAS HERAS;10%;Urbano;-
Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1008;5001167;0;4020;0;4020-0;ING.GABRIEL DEL MAZO;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;-
Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;1009;5001193;0;4021;0;4021-0;MARTÍN GUEMES;SAN RAFAEL;LA LLAVE;110%;Rural;-
Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1010;5000269;0;4022;0;4022-0;GRAL. ENRIQUE MOSCONI;LUJÁN DE CUYO;CHACRAS DE CORIA;10%;Urbano;-
Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1011;5000858;0;4023;0;4023-0;MOLINERO ANDRÉS TEJEDA;LAS HERAS;LAS HERAS;10%;Urbano;-
Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1012;5000765;0;4024;0;4024-0;BELLAS ARTES;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;10%;Urbano;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1013;5000893;0;4025;0;4025-0;LOS CORRALITOS;GUAYMALLÉN;LOS CORRALITOS;80%;Rural;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1014;5000424;0;4026;0;4026-0;JUAN BAUTISTA ALBERDI;LAVALLE;COSTA DE ARAUJO;110%;Rural;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1015;5000518;0;4027;0;4027-0;MOISES JULIO CHADE;SAN MARTÍN;ALTO VERDE;80%;Rural;-
Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1016;5000246;0;4028;0;4028-0;PAULA ALBARRACÍN DE SARMIENTO;MAIPÚ;MAIPÚ;60%;Urbano;-
Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1017;5000189;0;4029;0;4029-0;GRAL. JOSÉ DE SAN MARTÍN;LAS HERAS;EL CHALLAO;80%;Urbano;-
Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1018;5001165;0;4030;0;4030-0;PROFESOR ÁNGEL CERVERA;GODOY CRUZ;GODOY CRUZ;60%;Urbano marginal;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1019;5000270;0;4031;0;4031-0;DR. FRANCISCO CORREAS;LUJÁN DE CUYO;CHACRAS DE CORIA;10%;Urbano;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1020;5000170;0;4032;0;4032-0;NUESTRA SEÑORA DE LAS NIEVES;LAS HERAS;USPALLATA;110%;Rural frontera;-
Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1021;5000240;0;4033;0;4033-0;LAUREANA FERRARI DE OLAZABAL;LUJÁN DE CUYO;LUJÁN (CIUDAD);40%;Urbano;-
Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1022;5000953;0;4034;0;4034-0;GALILEO VITALI;LA PAZ;VILLA ANTIGUA;110%;Rural;-
Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;1023;5001016;0;4035;0;4035-0;JULIA SILVA DE CEJAS;TUNUYÁN;VISTA FLORES;80%;Urbano;-
Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1024;5001150;0;4036;0;4036-0;RAÚL SCALABRINI ORTIZ;GODOY CRUZ;LAS TORTUGAS;80%;Urbano marginal;-
