Escuela_ID;Número;Escuela;Nivel;Nivel_Unificado;Gestión;Supervisión;Departamento;Localidad;zona;AMBITO;Regional
2006;S078;INSTITUTO SAN PABLO;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;LUJÁN DE CUYO;MAYOR DRUMMOND;50%;Urbano;-
2007;S079;CORAZÓN DE MARÍA;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;Sin Zona;Urbano;-
2009;S082;PADRE JOSÉ MULLNER;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;VILLA DEL PARQUE;20%;Urbano marginal;-
2011;S084;PADRE VALENTÍN BONETTI;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;VILLA HIPODROMO;10%;Urbano;-
2012;S086;NTRA. SRA DEL HUERTO;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;SAN CARLOS;EUGENIO BUSTOS;10%;Urbano;-
2014;S090;INST.RODEO DEL MEDIO;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;MAIPÚ;RODEO DEL MEDIO;-;Urbano;-
2015;S091;INSTITUTO SUPERIOR HUMBERTO DE PAOLIS;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;Sin Zona;Urbano;-
2016;S092;ISABEL LA CATOLICA;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;LAS PAREDES;40%;Rural;-
2017;S093;INSTITUTO SAN MIGUEL;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;LAS HERAS;LAS HERAS;10%;Urbano;-
2018;S095;MEDALLA MILAGROSA;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;JUNIN;JUNIN;Sin Zona;Urbano;-
2019;S097;I.S.E.P.;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
2020;S098;COLEGIO NUESTRA SEÑORA DE LA COMPASIÓN;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;SAN MARTÍN;PALMIRA;30%;Urbano;-
2021;S099;CENTRO EDUCATIVO DIOS PADRE;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;LOS CORRALITOS;-;Urbano;-
2024;S107;SAN NICOLÁS;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;LUJÁN DE CUYO;CHACRAS DE CORIA;Sin Zona;Urbano;-
2025;S109;LAS CANDELAS;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;LUJÁN DE CUYO;CHACRAS DE CORIA;-;Urbano;-
2027;S113;TOMÁS ALVA EDISON;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;BUENA NUEVA;-;Urbano;-
2029;S119;ESCUELA TÉCNICA ECOLÓGICA AMBIENTALISTA;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;LAS TORTUGAS;Sin Zona;Urbano;-
2033;S127;CENTRO COMUNITARÍO RURAL EVANGÉLICO;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;MALARGÜE;LA ESCONDIDA;110%;Rural;-
2034;S129;ECOVIDA;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;-
2035;S130;INMACULADO CORAZÓN DE MARÍA;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;CIUDAD;50%;Urbano marginal;-
2037;S132;SAN JORGE;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;VILLA HIPODROMO;-;Urbano;-
2039;S136;S.T.R.O.B.E.R.I.;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;Sin Zona;Urbano;-
2041;S161;CLAVE DE SOL;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;SAN JOSÉ;Sin Zona;Urbano;-
2042;S164;SAN JOSÉ;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;MALARGÜE;MALARGÜE;10%;Urbano;-
2043;S176;SANTO TOMÁS MORO;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;GRAL. ALVEAR;GENERAL ALVEAR;Sin Zona;Rural;-
2044;S178;SANTA TERESITA DEL NIÑO JESÚS;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;TOLEDANO;10%;Urbano;-
2045;S182;DON JOSÉ FCO DE SAN MARTÍN;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;GRAL. ALVEAR;GENERAL ALVEAR;Sin Zona;Urbano;-
2046;S201;MARÍA AUXILIADORA;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;LUJÁN DE CUYO;PERDRIEL;10%;Rural;-
2047;S202;SAN ANTONIO MARÍA CLARET;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;50%;Urbano marginal;-
2048;S203;SAN JUAN BOSCO;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;SAN CARLOS;EUGENIO BUSTOS;-;Urbano;-
2050;S205;Instituto de Enseñanza Secundaria La Consulta P.S 205;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;SAN CARLOS;LA CONSULTA;10%;Urbano;-
2052;S207;PIO X;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;TUNUYÁN;TUNUYÁN;10%;Urbano;-
2053;S208;INSTITUTO SECUNDARIO MALARGÜE;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;MALARGÜE;MALARGÜE;10%;Urbano;-
2054;S210;INSTITUTO SAN VICENTE FERRER;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;-;Urbano;-
2058;S214;INST. AUGUSTO SALINAS;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;VILLA NUEVA;Sin Zona;Urbano;-
2059;S215;ALFREDO R BUFANO;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;LAS PAREDES;-;Rural;-
2061;S218;LA BUENA MADRE;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;ISLA DIAMANTE;10%;Urbano;-
2062;S219;BEATO JUAN BAUTISTA SCALABRINI;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GUAYMALLÉN;GUAYMALLEN;-;Urbano;-
2063;S223;SANTA CLARA;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;MAIPÚ;MAIPÚ;10%;Urbano;-
2064;S227;CLUB DEPORTIVO ANTONIO TOMBA;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;-;Urbano;-
2159;Z033;ESCUELA DE COMERCIO MARTIN ZAPATA;Secundario Orientado;Secundario;Nacional;-;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;-;Urbano;-
2335;1002;MANUEL BLANCO ENCALADA;Primario;Primario;Pública;21 - Primario;JUNIN;JUNIN;80%;Urbano;ESTE
2336;1004;DR. GUILLERMO RAWSON;Primario;Primario;Pública;10 - Primario;GODOY CRUZ;GODOY CRUZ;10%;Urbano;CENTRO
2337;1007;BERNARDINO RIVADAVIA;Primario;Primario;Pública;26 - Primario;RIVADAVIA;CIUDAD;40%;Urbano;ESTE
2338;1008;GRAL.JOSÉ DE SAN MARTÍN;Primario;Primario;Pública;46 - Primario;SAN MARTÍN;SAN MARTÍN;40%;Urbano;ESTE
2339;1009;CORNELIO SAAVEDRA;Primario;Primario;Pública;26 - Primario;RIVADAVIA;LIBERTAD;80%;Rural;ESTE
2340;1010;CNEL.LORENZO BARCALA;Primario;Primario;Pública;46 - Primario;SAN MARTÍN;ALTO SALVADOR;110%;Rural marginal;ESTE
2341;1011;JUAN JOSÉ CASTELLI;Primario;Primario;Pública;46 - Primario;SAN MARTÍN;ALTO VERDE;80%;Rural;ESTE
2342;1012;COMANDANTE SATURNINO TORRES;Primario;Primario;Pública;39 - Primario;LUJÁN DE CUYO;LUJÁN;40%;Urbano marginal;CENTRO
2343;1013;ALFREDO R BUFANO;Primario;Primario;Pública;48 - Primario;SAN RAFAEL;25 DE MAYO;110%;Rural;SUR
2344;1015;MANUEL EMILIANO SAYANCA;Primario;Primario;Pública;08 - Primario;GUAYMALLÉN;PEDRO MOLINA;60%;Urbano;NORTE
2345;1017;MARIANO NECOCHEA;Primario;Primario;Pública;50 - Primario;LAS HERAS;LAS HERAS;10%;Urbano marginal;NORTE
2346;1019;GERVASIO ANTONIO POSADAS;Primario;Primario;Pública;21 - Primario;JUNIN;LOS BARRIALES;80%;Rural;ESTE
2347;1020;DOMINGO FRENCH;Primario;Primario;Pública;39 - Primario;LUJÁN DE CUYO;PERDRIEL;60%;Rural;CENTRO
2348;1021;DR. DALMACIO VELEZ SARSFIELD;Primario;Primario;Pública;07 - Primario;GUAYMALLÉN;VILLA NUEVA;40%;Urbano;NORTE
2349;1024;MANUEL VIDELA;Primario;Primario;Pública;45 - Primario;GUAYMALLÉN;RODEO DE LA CRUZ;60%;Urbano marginal;NORTE
2350;1025;25 DE MAYO;Primario;Primario;Pública;55 - Primario;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;SUR
2351;1026;AMADOR RODRÍGUEZ;Primario;Primario;Pública;25 - Primario;SANTA ROSA;SANTA ROSA (CIUDAD);80%;Rural;ESTE
2352;1027;JUAN PASCUAL PRINGLES;Primario;Primario;Pública;44 - Primario;SANTA ROSA;SANTA ROSA (CIUDAD);80%;Urbano;ESTE
2353;1028;JOSÉ FEDERICO MORENO;Primario;Primario;Pública;02 - Primario;CAPITAL;4º SECCION;10%;Urbano;NORTE
2354;1029;PROCESA SARMIENTO;Primario;Primario;Pública;53 - Primario;MAIPÚ;COQUIMBITO;60%;Rural;CENTRO
2355;1032;MARIANO MORENO;Primario;Primario;Pública;02 - Primario;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano marginal;NORTE
2356;1033;RAFAEL OBLIGADO;Primario;Primario;Pública;09 - Primario;GUAYMALLÉN;DORREGO;10%;Urbano;NORTE
2357;1035;PRESIDENTE QUINTANA;Primario;Primario;Pública;54 - Primario;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;10%;Urbano;NORTE
2358;1036;TIBURCIO BENEGAS;Primario;Primario;Pública;02 - Primario;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano;NORTE
2359;1037;DR. JULIO MAYORGA;Primario;Primario;Pública;16 - Primario;LUJÁN DE CUYO;CARRODILLA;10%;Urbano marginal;CENTRO
2360;1039;Antonio Moyano;Primario;Primario;Pública;17 - Primario;LUJÁN DE CUYO;EL CARRIZAL;110%;Rural;CENTRO
2361;1042;ARÍSTIDES VILLANUEVA;Primario;Primario;Pública;02 - Primario;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;10%;Urbano;NORTE
2362;1048;JOSÉ NORBERTO BARRAZA;Primario;Primario;Pública;24 - Primario;SAN MARTÍN;ALTO VERDE;110%;Rural;ESTE
2363;1053;ANTONINO GIUNTA;Primario;Primario;Pública;57 - Primario;GUAYMALLÉN;JESÚS NAZARENO;80%;Rural;NORTE
2364;1054;NICOLÁS RODRÍGUEZ PEÑA;Primario;Primario;Pública;21 - Primario;JUNIN;RODRÍGUEZ PEÑA;80%;Rural;ESTE
2365;1055;CORRIENTES;Primario;Primario;Pública;46 - Primario;SAN MARTÍN;SAN MARTÍN;40%;Urbano;ESTE
2366;1058;HERIBERTO BAEZA;Primario;Primario;Pública;27 - Primario;RIVADAVIA;CAMPAMENTOS;80%;Rural;ESTE
2367;1059;FORMOSA;Primario;Primario;Pública;27 - Primario;RIVADAVIA;CIUDAD;80%;Urbano;ESTE
2368;1060;PROVINCIA DE CORDOBA;Primario;Primario;Pública;57 - Primario;GUAYMALLÉN;NUEVA CIUDAD;10%;Urbano;NORTE
2369;1062;ANTONIO JUAN HUALPA;Primario;Primario;Pública;24 - Primario;SAN MARTÍN;EL ESPINO;110%;Rural;ESTE
2370;1063;MARÍA M.TISSERA DE GUEVARA;Primario;Primario;Pública;21 - Primario;JUNIN;LA COLONIA;80%;Rural;ESTE
2371;1071;MARTÍN MIGUEL DE GUEMES;Primario;Primario;Pública;23 - Primario;SAN MARTÍN;PALMIRA;60%;Urbano;ESTE
2372;1072;DR. ROQUE SAENZ PEÑA;Primario;Primario;Pública;11 - Primario;GODOY CRUZ;GOBERNADOR BENEGAS;10%;Urbano;CENTRO
2373;1076;PEDRO MOLINA;Primario;Primario;Pública;31 - Primario;SAN RAFAEL;RAMA CAIDA;80%;Rural;SUR
2374;1081;COMODORO LUIS PY;Primario;Primario;Pública;31 - Primario;SAN RAFAEL;RAMA CAIDA;80%;Rural;SUR
2375;1082;PROVINCIA DEL CHACO;Primario;Primario;Pública;31 - Primario;SAN RAFAEL;CUADRO BENEGAS;80%;Rural;SUR
2376;1083;FAUSTINO PICALLO;Primario;Primario;Pública;29 - Primario;SAN RAFAEL;CIUDAD;10%;Urbano;SUR
2377;1086;FEDERICO ALBERTO SUTER;Primario;Primario;Pública;55 - Primario;SAN RAFAEL;LAS PAREDES;40%;Rural;SUR
2378;1088;ALFONSO BERNAL;Primario;Primario;Pública;26 - Primario;RIVADAVIA;LOS ARBOLES;80%;Rural;ESTE
2379;1091;DOMINGO HERMIDA;Primario;Primario;Pública;32 - Primario;SAN RAFAEL;CAÑADA SECA;110%;Rural;SUR
2380;1092;JUAN ISIDRO ZAPATA;Primario;Primario;Pública;30 - Primario;SAN RAFAEL;SAN RAFAEL - CIUDAD;60%;Marginal;SUR
2381;1100;DANIEL VIDELA CORREAS;Primario;Primario;Pública;54 - Primario;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;NORTE
2382;1103;MARTÍN SALVARREDI;Primario;Primario;Pública;24 - Primario;SAN MARTÍN;ALTO VERDE;110%;Rural;ESTE
2383;1109;JUAN MARTÍNEZ DE ROSAS;Primario;Primario;Pública;12 - Primario;GODOY CRUZ;GODOY CRUZ;10%;Urbano;CENTRO
2384;1117;JUAN DE DIOS CORREAS;Primario;Primario;Pública;34 - Primario;SAN RAFAEL;REAL DEL PADRE;80%;Urbano marginal;SUR
2385;1118;PRIMERA JUNTA;Primario;Primario;Pública;28 - Primario;LA PAZ;VILLA NUEVA DE LA PAZ;80%;Urbano;ESTE
2386;1137;JUAN PALMA;Primario;Primario;Pública;48 - Primario;SAN RAFAEL;LAS PAREDES;80%;Rural marginal;SUR
2387;1138;SATURNINO DE LA RETA;Primario;Primario;Pública;32 - Primario;SAN RAFAEL;LA LLAVE;80%;Rural;SUR
2388;1143;PEDRO PASCUAL SEGURA;Primario;Primario;Pública;49 - Primario;GRAL. ALVEAR;BOWEN;80%;Urbano;SUR
2389;1144;HIPÓLITO YRIGOYEN;Primario;Primario;Pública;01 - Primario;CAPITAL;4º SECCION;10%;Urbano;NORTE
2390;1145;EMILIO JOFRÉ;Primario;Primario;Pública;39 - Primario;LUJÁN DE CUYO;LUJÁN (CIUDAD);10%;Urbano;CENTRO
2391;1152;ORFELINA MERCEDES ACOSTA;Primario;Primario;Pública;58 - Primario;GUAYMALLÉN;EL SAUCE;80%;Rural;NORTE
2392;1159;BENITO JUAREZ;Primario;Primario;Pública;39 - Primario;LUJÁN DE CUYO;PERDRIEL;80%;Rural;CENTRO
2393;1162;FLORENTINO AMEGHINO;Primario;Primario;Pública;23 - Primario;SAN MARTÍN;PALMIRA;80%;Urbano marginal;ESTE
2394;1163;2 DE ABRIL;Primario;Primario;Pública;46 - Primario;SAN MARTÍN;BUEN ORDEN;80%;Rural;ESTE
2395;1164;JOSÉ MARÍA BERNAL;Primario;Primario;Pública;23 - Primario;SAN MARTÍN;CHAPANAY;110%;Rural;ESTE
2396;1165;NEUQUÉN;Primario;Primario;Pública;23 - Primario;SAN MARTÍN;SAN MARTÍN;80%;Rural;ESTE
2397;1470;TUPAC AMARU;Primario;Primario;Pública;22 - Primario;SAN MARTÍN;DIVISADERO;110%;Rural;ESTE
2398;1598;FEDERICO PALACIOS;Primario;Primario;Pública;37 - Primario;SAN RAFAEL;EL SOSNEADO;110%;Rural frontera;SUR
2399;1730;MAESTRA AURELIA GINER DE CANGAS;Primario;Primario;Pública;18 - Primario;TUNUYÁN;TUNUYÁN;80%;Urbano marginal;CENTRO-SUR
2400;1731;FRANCISCO SÁNCHEZ LÓPEZ;Primario;Primario;Pública;53 - Primario;MAIPÚ;COQUIMBITO;60%;Rural;CENTRO
2401;1733;MAUELTURATA;Primario;Primario;Pública;50 - Primario;LAS HERAS;USPALLATA;110%;Rural frontera;NORTE
2411;4208;PROF. FRANCISCO JAVIER DOMINGUEZ;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;JUNIN;JUNIN;80%;Urbano marginal;-
2412;4232;TERESA GHILARDI DE MARTÍN;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;LUJÁN DE CUYO;PERDRIEL;80%;Rural;-
2428;9033;PROFESOR FRANCISCO HUMBERTO TOLOSA;Primario;Primario;Pública;26 - Primario;RIVADAVIA;RIVADAVIA;40%;Urbano;ESTE
2429;9036;M-T.DE SAN MARTÍN DE BALCARCE;Primario;Primario;Pública;55 - Primario;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;SUR
2565;P001;DON BOSCO;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano;NO CORRESPONDE
2566;P007;SAGRADO CORAZÓN;Primario;Primario;Privada;08 - Primario Privada;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano;NO CORRESPONDE
2567;P009;NTRA. SRA. DE LA MISERICORDIA;Primario;Primario;Privada;08 - Primario Privada;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;-;Urbano;NO CORRESPONDE
2568;P012;COMPAÑÍA DE MARÍA;Primario;Primario;Privada;08 - Primario Privada;CAPITAL;4º SECCION;-;Urbano;NO CORRESPONDE
2570;P019;SAN JOSE HERMANAS DOMINICAS;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;SAN JOSÉ;-;Urbano;NO CORRESPONDE
2571;P042;SANTA MARÍA GORETTI;Primario;Primario;Privada;04 - Primario Privada;LUJÁN DE CUYO;MAYOR DRUMMOND;20%;Urbano;NO CORRESPONDE
2572;P045;Fundación Instituto Privado Enseñanza Pedagógica;Primario;Primario;Privada;02 - Primario Privada;LAS HERAS;EL ALGARROBAL;Sin Zona;Rural;NO CORRESPONDE
2573;P060;COLEGIO NAZARET;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;SAN RAFAEL - CIUDAD;-;Urbano;NO CORRESPONDE
2574;P065;ESCUELA CRISTIANA EVANGÉLICA ARGENTINA;Primario;Primario;Privada;04 - Primario Privada;TUPUNGATO;TUPUNGATO;50%;Urbano;NO CORRESPONDE
2577;S073;DR. NICOLÁS AVELLANEDA;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
2584;P107;SAN NICOLÁS;Primario;Primario;Privada;04 - Primario Privada;LUJÁN DE CUYO;CHACRAS DE CORIA;Sin Zona;Urbano;NO CORRESPONDE
2586;P119;ESCUELA ECOLÓGICA AMBIENTAL;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;LAS TORTUGAS;Sin Zona;Urbano;NO CORRESPONDE
2587;P124;RAINBOW;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;NO CORRESPONDE
2590;P137;COLEGIO FUNDACIÓN ANTONIO TOMBA;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;NO CORRESPONDE
2591;P139;LUMEN DE SAN JOSÉ DE CALASANZ;Primario;Primario;Privada;08 - Primario Privada;CAPITAL;CIUDAD;Sin Zona;Urbano;NO CORRESPONDE
2592;P143;SAN GABRIEL;Primario;Primario;Privada;08 - Primario Privada;CAPITAL;CIUDAD;-;Urbano;NO CORRESPONDE
2596;P274;ANDINO;Primario;Primario;Privada;08 - Primario Privada;CAPITAL;CIUDAD;10%;Urbano;NO CORRESPONDE
2601;P155;INST. SANTÍSIMA TRINIDAD;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;CIUDAD;-;-;NO CORRESPONDE
2623;P182;DON JOSÉ FRANCISCO DE SAN MARTÍN;Primario;Primario;Privada;06 - Primario Privada;GRAL. ALVEAR;GENERAL ALVEAR;10%;Urbano;NO CORRESPONDE
2628;P203;SAN JUAN BOSCO;Primario;Primario;Privada;04 - Primario Privada;SAN CARLOS;EUGENIO BUSTOS;-;Urbano;NO CORRESPONDE
2633;P219;BEATO JUAN BAUTISTA SCALABRINI;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;DORREGO;-;Urbano;NO CORRESPONDE
2634;P221;SANTA MARÍA DEL VALLE GRANDE;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;CIUDAD;Sin Zona;Urbano;NO CORRESPONDE
2635;P222;PROYECTAR;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;SAN RAFAEL;Sin Zona;Urbano;NO CORRESPONDE
2636;P228;FRANCISCO PASCASIO MORENO;Primario;Primario;Privada;08 - Primario Privada;GUAYMALLÉN;EL SAUCE;10%;Rural;NO CORRESPONDE
2639;P231;KALEN - HUE;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;-;-;NO CORRESPONDE
2641;P233;REDENTOR;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;CIUDAD;10%;Urbano;NO CORRESPONDE
2642;P234;ARGENTINO;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;DORREGO;Sin Zona;Urbano;NO CORRESPONDE
2643;P235;COLEGIO EL NOGAL;Primario;Primario;Privada;07 - Primario Privada;LUJÁN DE CUYO;CARRODILLA;Sin Zona;Urbano;NO CORRESPONDE
2647;P242;SAGRADA FAMILIA DE NAZARETH;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;REAL DEL PADRE;Sin Zona;Rural;NO CORRESPONDE
2648;P249;SAN FERNANDO;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;-;Urbano;NO CORRESPONDE
2659;P442;COLEGIO DEL PILAR;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;GENERAL GUTIÉRREZ;-;Urbano;NO CORRESPONDE
2661;P240;COLEGIO EDUCARE D.E.P;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;10%;Urbano;NO CORRESPONDE
2662;P244;COLEGIO ESLOVENO ANTON MARTÍN SLOMSEK;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;VILLA MARINI;-;Urbano;NO CORRESPONDE
2664;P245;INSTITUTO FORTÍN SAN MARTÍN;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;LUZURIAGA;10%;Urbano;NO CORRESPONDE
2665;P246;ESCUELA ADVENTISTA DE TUNUYÁN;Primario;Primario;Privada;04 - Primario Privada;TUNUYÁN;TUNUYÁN;Sin Zona;Urbano;NO CORRESPONDE
2666;S028;"INSTITUTO ""SAN RAFAEL""- PS-028 ";Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;SAN RAFAEL - CIUDAD;-;Urbano;-
2667;S048;INSTITUTO PROFESOR ARLINGTON LUCERO;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;CAPILLA DEL ROSARIO;10%;Urbano;-
2668;S049;NUESTRA SEÑORA DEL ROSARIO;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
2669;S052;ESCUELA NIÑOS CANTORES Y BACHILLERATO ARTÍSTICO MUSICAL DE MENDOZA;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;GENERAL BELGRANO;Sin Zona;Urbano;-
2670;S062;PORTEZUELO;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;VILLA NUEVA;-;Urbano;-
2671;S065;ESCUELA CRISTIANA EVANGÉLICA ARGENTINA;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;TUPUNGATO;TUPUNGATO;50%;Urbano;-
2675;S105;NTRA. SRA. DE LA CONSOLATA;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;SAN JOSÉ;-;Urbano;-
2676;S112;FENIX;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
2677;S116;SANTA ROSA DE LIMA;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;RODEO DE LA CRUZ;-;Urbano;-
2678;S124;RAINBOW;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;-
2679;S137;COLEGIO FUNDACIÓN ANTONIO TOMBA;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
2680;S139;LUMEN DE SAN JOSÉ DE CALASANZ;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;CIUDAD;-;Urbano;-
2681;S143;SAN GABRIEL;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;CIUDAD;-;Urbano;-
2682;S274;ANDINO;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;CIUDAD;-;Urbano;-
2683;S221;SANTA MARÍA DEL VALLE GRANDE;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;CIUDAD;-;-;-
2684;S222;PROYECTAR;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;SAN RAFAEL;Sin Zona;-;-
2685;S232;CENTRO DE FORMACIÓN RURAL LAS RETAMAS - Fund. Pedro Antonio Marzano;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;MAIPÚ;CRUZ DE PIEDRA;Sin Zona;Rural;-
2686;S233;REDENTOR;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
3186;P243;COLEGIO VITIVINÍCOLA;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;MAIPÚ;Sin Zona;Urbano;NO CORRESPONDE
3191;P277;COLEGIO CRISTO LA ESPERANZA;Primario;Primario;Privada;02 - Primario Privada;SAN MARTÍN;PALMIRA;-;Urbano;NO CORRESPONDE
3192;S235;COLEGIO PRIVADO EL NOGAL;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;LUJÁN DE CUYO;CARRODILLA;Sin Zona;Urbano;-
3204;S241;Santa Teresita de Lisieux;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;LUJÁN DE CUYO;LUJÁN (CIUDAD);-;-;-
